Date,Close,Open,High,Low,Vol,% Change
2021-03-09,1161.97,1160.96,1166.42,1150.94,641.43K,-0.54%
2021-03-10,1170.08,1163.86,1170.59,1154.89,723.92K,0.70%
2021-03-11,1181.73,1170.08,1183.73,1170.08,629.10K,1.00%
2021-03-12,1181.56,1185.21,1186.52,1178.14,624.71K,-0.01%
2021-03-15,1184.56,1183.89,1186.06,1178.80,676.96K,0.25%
2021-03-16,1179.90,1184.91,1184.91,1171.76,683.85K,-0.39%
2021-03-17,1186.09,1178.64,1186.09,1176.26,701.09K,0.52%
2021-03-18,1200.94,1196.60,1200.94,1191.94,628.64K,1.25%
2021-03-19,1194.05,1195.47,1199.67,1191.96,680.90K,-0.57%
2021-03-22,1194.43,1200.05,1200.21,1189.31,700.87K,0.03%
2021-03-23,1183.45,1190.28,1191.47,1177.10,683.72K,-0.92%
2021-03-24,1161.81,1169.42,1174.20,1154.22,750.48K,-1.83%
2021-03-25,1163.10,1164.41,1170.76,1154.44,690.73K,0.11%
2021-03-26,1162.21,1162.71,1165.76,1137.90,670.46K,-0.08%
2021-03-29,1175.68,1169.65,1175.77,1165.78,660.95K,1.16%
2021-03-30,1186.36,1179.64,1187.29,1172.85,780.73K,0.91%
2021-03-31,1191.44,1186.36,1196.45,1186.36,703.08K,0.43%
2021-04-01,1216.10,1194.59,1217.26,1192.83,672.84K,2.07%
2021-04-02,1224.45,1225.76,1228.29,1221.07,661.89K,0.69%
2021-04-05,1236.05,1245.28,1245.28,1228.18,693.04K,0.95%
2021-04-06,1239.96,1233.37,1244.63,1231.14,694.06K,0.32%
2021-04-07,1242.38,1237.39,1242.38,1232.52,727.82K,0.20%
2021-04-08,1234.89,1242.38,1246.40,1232.26,664.51K,-0.60%
2021-04-09,1231.66,1231.51,1234.98,1227.60,732.82K,-0.26%
2021-04-12,1252.45,1236.79,1252.45,1232.35,890.31K,1.69%
2021-04-13,1248.33,1262.44,1268.02,1247.66,1.03M,-0.33%
2021-04-14,1255.87,1240.90,1255.87,1233.01,861.96K,0.60%
2021-04-15,1247.25,1262.25,1265.87,1247.25,806.49K,-0.69%
2021-04-16,1238.71,1245.06,1254.61,1227.14,986.88K,-0.68%
2021-04-19,1260.58,1243.58,1260.58,1233.77,817.13K,1.77%
2021-04-20,1268.28,1267.74,1286.32,1261.28,843.60K,0.61%
2021-04-22,1227.82,1264.31,1271.98,1227.82,770.37K,-3.19%
2021-04-23,1248.53,1227.18,1248.53,1216.15,716.52K,1.69%
2021-04-26,1215.77,1251.25,1251.25,1214.14,744.95K,-2.62%
2021-04-27,1219.75,1213.84,1220.96,1204.14,618.17K,0.33%
2021-04-28,1229.55,1220.26,1230.91,1217.49,612.70K,0.80%
2021-04-29,1239.39,1234.91,1239.39,1231.25,647.16K,0.80%
2021-05-04,1242.20,1222.08,1242.80,1212.56,798.49K,0.23%
2021-05-05,1256.43,1244.69,1265.93,1244.69,744.43K,1.15%
2021-05-06,1250.57,1255.42,1261.49,1246.64,730.50K,-0.47%
2021-05-07,1241.81,1245.48,1250.50,1231.92,783.04K,-0.70%
2021-05-10,1259.58,1239.96,1259.58,1236.85,773.06K,1.43%
2021-05-11,1256.04,1265.11,1272.55,1256.04,770.09K,-0.28%
2021-05-12,1269.09,1251.97,1269.09,1249.18,700.67K,1.04%
2021-05-13,1261.99,1262.98,1273.49,1261.99,711.52K,-0.56%
2021-05-14,1266.36,1266.43,1271.45,1259.97,730.99K,0.35%
2021-05-17,1258.70,1272.55,1277.83,1258.50,758.29K,-0.60%
2021-05-18,1252.68,1259.57,1262.22,1249.02,692.48K,-0.48%
2021-05-19,1262.49,1254.78,1262.71,1250.58,694.35K,0.78%
2021-05-20,1278.22,1264.62,1278.22,1255.78,745.21K,1.25%
2021-05-21,1283.93,1272.84,1289.03,1268.46,698.93K,0.45%
2021-05-24,1297.98,1287.50,1299.83,1287.36,715.51K,1.09%
2021-05-25,1308.58,1299.19,1308.58,1297.23,679.06K,0.82%
2021-05-26,1316.70,1308.04,1317.30,1304.68,713.07K,0.62%
2021-05-27,1303.57,1318.42,1319.67,1299.99,733.00K,-1.00%
2021-05-28,1320.46,1307.79,1323.09,1300.06,768.85K,1.30%
2021-05-31,1328.05,1326.65,1328.05,1307.56,737.18K,0.57%
2021-06-01,1337.78,1329.47,1346.34,1328.84,629.42K,0.73%
2021-06-02,1340.78,1337.78,1344.98,1330.82,805.24K,0.22%
2021-06-03,1364.28,1345.21,1366.00,1345.21,898.88K,1.75%
2021-06-04,1374.05,1367.06,1374.05,1360.42,943.33K,0.72%
2021-06-07,1358.78,1374.59,1375.74,1347.21,876.69K,-1.11%
2021-06-08,1319.88,1355.36,1364.48,1318.11,924.51K,-2.86%
2021-06-09,1332.90,1323.52,1339.14,1312.08,822.29K,0.99%
2021-06-10,1323.58,1332.90,1336.71,1317.49,723.49K,-0.70%
2021-06-11,1351.74,1326.79,1352.47,1322.08,731.26K,2.13%
2021-06-14,1361.72,1352.73,1368.53,1352.73,775.73K,0.74%
2021-06-15,1367.36,1361.58,1372.72,1356.59,730.94K,0.41%
2021-06-16,1356.52,1363.85,1370.14,1350.73,769.63K,-0.79%
2021-06-17,1359.92,1341.06,1364.55,1337.49,768.73K,0.25%
2021-06-18,1377.77,1366.19,1377.77,1363.52,809.47K,1.31%
2021-06-21,1372.63,1373.59,1381.74,1367.85,768.18K,-0.37%
2021-06-22,1379.97,1380.84,1385.98,1375.00,746.95K,0.53%
2021-06-23,1376.87,1383.15,1388.33,1372.06,710.77K,-0.22%
2021-06-24,1379.72,1376.87,1384.71,1372.99,591.75K,0.21%
2021-06-25,1390.12,1382.11,1390.12,1372.80,598.11K,0.75%
2021-06-28,1405.81,1397.96,1406.02,1390.56,699.51K,1.13%
2021-06-29,1410.04,1408.34,1416.34,1406.87,647.39K,0.30%
2021-06-30,1408.55,1410.83,1419.61,1408.18,595.29K,-0.11%
2021-07-01,1417.08,1412.15,1417.27,1402.18,753.56K,0.61%
2021-07-02,1420.27,1422.89,1424.28,1415.82,706.83K,0.23%
2021-07-05,1411.13,1420.27,1421.52,1394.12,774.45K,-0.64%
2021-07-06,1354.79,1411.13,1418.99,1354.79,773.51K,-3.99%
2021-07-07,1388.55,1354.79,1388.55,1334.58,733.80K,2.49%
2021-07-08,1374.68,1388.55,1388.55,1363.92,528.83K,-1.00%
2021-07-09,1347.14,1374.68,1374.68,1335.90,713.99K,-2.00%
2021-07-12,1296.30,1347.14,1347.14,1270.06,912.74K,-3.77%
2021-07-13,1297.54,1296.30,1307.73,1278.30,500.18K,0.10%
2021-07-14,1279.91,1297.54,1305.37,1264.68,547.97K,-1.36%
2021-07-15,1293.92,1279.91,1299.18,1270.77,419.14K,1.09%
2021-07-16,1299.31,1293.92,1304.37,1293.92,415.12K,0.42%
2021-07-19,1243.51,1299.31,1299.31,1237.79,731.02K,-4.29%
2021-07-20,1273.29,1243.51,1273.29,1225.52,568.60K,2.39%
2021-07-21,1270.79,1273.29,1284.33,1266.71,451.95K,-0.20%
2021-07-22,1293.67,1270.79,1294.16,1266.54,536.41K,1.80%
2021-07-23,1268.83,1293.67,1295.63,1268.83,582.25K,-1.92%
2021-07-26,1272.71,1268.83,1277.33,1254.57,508.55K,0.31%
2021-07-27,1276.93,1272.71,1288.35,1272.71,566.75K,0.33%
2021-07-28,1277.07,1276.93,1281.17,1271.78,406.89K,0.01%
2021-07-29,1293.60,1277.07,1293.60,1277.07,491.06K,1.29%
2021-07-30,1310.05,1293.60,1311.97,1293.60,644.44K,1.27%
2021-08-02,1314.22,1310.05,1322.35,1304.49,614.53K,0.32%
2021-08-03,1332.44,1314.22,1332.44,1314.22,647.01K,1.39%
2021-08-04,1334.74,1332.44,1340.76,1328.40,661.80K,0.17%
2021-08-05,1345.55,1334.74,1346.62,1326.80,635.47K,0.81%
2021-08-06,1341.45,1345.55,1351.85,1341.45,736.16K,-0.30%
2021-08-09,1359.86,1341.45,1361.12,1334.69,688.43K,1.37%
2021-08-10,1362.43,1359.86,1370.35,1358.12,716.54K,0.19%
2021-08-11,1357.79,1362.43,1374.03,1357.79,806.77K,-0.34%
2021-08-12,1353.05,1357.79,1365.01,1353.05,741.56K,-0.35%
2021-08-13,1357.05,1353.05,1357.41,1336.74,744.15K,0.30%
2021-08-16,1370.96,1357.05,1372.33,1357.05,827.71K,1.03%
2021-08-17,1363.09,1370.96,1379.70,1359.11,768.61K,-0.57%
2021-08-18,1360.94,1363.09,1370.50,1355.83,689.78K,-0.16%
2021-08-19,1374.85,1360.94,1374.85,1352.94,728.17K,1.02%
2021-08-20,1329.43,1374.85,1374.85,1317.52,1.21M,-3.30%
2021-08-23,1298.86,1329.43,1329.43,1298.86,795.07K,-2.30%
2021-08-24,1298.74,1298.86,1307.56,1289.16,714.27K,-0.01%
2021-08-25,1309.55,1298.74,1310.16,1291.70,522.87K,0.83%
2021-08-26,1301.12,1309.55,1316.26,1295.77,524.29K,-0.64%
2021-08-27,1313.20,1301.12,1313.20,1285.16,685.06K,0.93%
2021-08-30,1328.14,1313.20,1329.62,1313.20,676.54K,1.14%
2021-08-31,1331.47,1328.14,1336.14,1325.69,733.83K,0.25%
2021-09-01,1334.65,1331.47,1338.02,1328.13,719.96K,0.24%
2021-09-06,1346.39,1334.65,1348.36,1334.65,944.41K,0.88%
2021-09-07,1341.90,1346.39,1353.66,1340.32,869.38K,-0.33%
2021-09-08,1333.61,1341.90,1344.49,1328.35,626.08K,-0.62%
2021-09-09,1343.98,1333.61,1345.59,1332.67,642.57K,0.78%
2021-09-10,1345.31,1343.98,1350.43,1343.98,598.73K,0.10%
2021-09-13,1341.43,1345.31,1350.69,1340.50,775.47K,-0.29%
2021-09-14,1339.70,1341.43,1349.13,1336.84,730.45K,-0.13%
2021-09-15,1345.83,1339.70,1347.70,1334.97,692.09K,0.46%
2021-09-16,1345.87,1345.83,1353.12,1341.23,599.77K,0.00%
2021-09-17,1352.64,1345.87,1356.45,1345.87,852.78K,0.50%
2021-09-20,1350.48,1352.64,1365.92,1349.18,895.46K,-0.16%
2021-09-21,1339.84,1350.48,1350.48,1324.82,859.68K,-0.79%
2021-09-22,1350.68,1339.84,1350.71,1336.63,779.65K,0.81%
2021-09-23,1352.76,1350.68,1361.09,1350.43,997.61K,0.15%
2021-09-24,1351.17,1352.76,1356.97,1348.07,673.10K,-0.12%
2021-09-27,1324.99,1351.17,1354.38,1324.99,778.44K,-1.94%
2021-09-28,1339.31,1324.99,1341.81,1316.41,623.51K,1.08%
2021-09-29,1339.21,1339.31,1340.90,1328.17,598.50K,-0.01%
2021-09-30,1342.06,1339.21,1348.89,1339.21,438.29K,0.21%
2021-10-01,1334.89,1342.06,1344.06,1332.97,738.17K,-0.53%
2021-10-04,1339.54,1334.89,1347.49,1333.53,736.08K,0.35%
2021-10-05,1354.63,1339.54,1354.63,1339.54,636.27K,1.13%
2021-10-06,1362.82,1354.63,1362.82,1354.63,637.00K,0.60%
2021-10-07,1365.99,1362.82,1367.64,1360.57,693.03K,0.23%
2021-10-08,1372.73,1365.99,1373.18,1365.93,632.86K,0.49%
2021-10-11,1394.09,1372.73,1394.64,1372.73,764.35K,1.56%
2021-10-12,1394.80,1394.09,1400.78,1389.43,742.81K,0.05%
2021-10-13,1391.91,1394.80,1400.67,1389.61,645.35K,-0.21%
2021-10-14,1391.85,1391.91,1398.67,1388.89,725.51K,0.00%
2021-10-15,1392.70,1391.85,1399.03,1388.00,784.56K,0.06%
2021-10-18,1395.53,1392.70,1402.63,1390.88,795.92K,0.20%
2021-10-19,1395.33,1395.53,1399.66,1388.95,639.44K,-0.01%
2021-10-20,1393.80,1395.33,1401.76,1376.15,845.89K,-0.11%
2021-10-21,1384.77,1393.80,1398.45,1384.77,709.07K,-0.65%
2021-10-22,1389.24,1384.77,1393.70,1384.77,798.13K,0.32%
2021-10-25,1385.40,1389.24,1395.72,1385.40,899.26K,-0.28%
2021-10-26,1391.63,1385.40,1393.03,1377.56,747.95K,0.45%
2021-10-27,1423.02,1391.63,1423.02,1391.63,936.22K,2.26%
2021-10-28,1438.01,1423.02,1440.64,1420.42,865.43K,1.05%
2021-10-29,1444.27,1438.01,1447.62,1432.19,982.01K,0.44%
2021-11-01,1438.97,1444.27,1451.81,1435.57,1.13M,-0.37%
2021-11-02,1452.46,1438.97,1452.46,1438.83,1.01M,0.94%
2021-11-03,1444.30,1452.46,1463.63,1440.67,1.51M,-0.56%
2021-11-04,1448.34,1444.30,1451.98,1435.84,929.53K,0.28%
2021-11-05,1456.51,1448.34,1459.93,1444.51,874.07K,0.56%
2021-11-08,1467.57,1456.51,1470.49,1456.51,1.08M,0.76%
2021-11-09,1461.50,1467.57,1474.20,1457.57,1.03M,-0.41%
2021-11-10,1465.02,1461.50,1470.19,1457.98,985.54K,0.24%
2021-11-11,1462.35,1465.02,1472.89,1449.18,1.27M,-0.18%
2021-11-12,1473.37,1462.35,1474.98,1453.22,955.63K,0.75%
2021-11-15,1476.57,1473.37,1481.96,1466.01,1.17M,0.22%
2021-11-16,1466.45,1476.57,1476.97,1459.08,1.22M,-0.69%
2021-11-17,1475.85,1466.45,1477.04,1464.78,860.80K,0.64%
2021-11-18,1469.83,1475.85,1482.87,1469.83,1.09M,-0.41%
2021-11-19,1452.35,1469.83,1481.53,1434.69,1.52M,-1.19%
2021-11-22,1447.25,1452.35,1466.46,1442.85,1.27M,-0.35%
2021-11-23,1463.63,1447.25,1463.63,1438.41,880.07K,1.13%
2021-11-24,1488.87,1463.63,1491.05,1463.63,1.12M,1.72%
2021-11-25,1500.81,1488.87,1505.36,1488.87,1.01M,0.80%
2021-11-26,1493.03,1500.81,1511.68,1488.83,1.06M,-0.52%
2021-11-29,1484.84,1493.03,1493.03,1464.83,1.01M,-0.55%
2021-11-30,1478.44,1484.84,1503.09,1471.57,1.08M,-0.43%
2021-12-01,1485.19,1478.44,1487.68,1471.30,876.73K,0.46%
2021-12-02,1482.05,1485.19,1493.84,1482.05,763.96K,-0.21%
2021-12-03,1443.32,1482.05,1491.20,1443.32,1.10M,-2.61%
2021-12-06,1413.58,1443.32,1452.55,1400.87,1.04M,-2.06%
2021-12-07,1446.77,1413.58,1446.77,1413.58,755.91K,2.35%
2021-12-08,1452.87,1446.77,1460.28,1446.77,771.03K,0.42%
2021-12-09,1467.98,1452.87,1467.98,1446.88,665.46K,1.04%
2021-12-10,1463.54,1467.98,1475.85,1461.78,798.29K,-0.30%
2021-12-13,1476.21,1463.54,1481.70,1463.54,865.58K,0.87%
2021-12-14,1476.02,1476.21,1485.14,1469.21,964.11K,-0.01%
2021-12-15,1475.50,1476.02,1481.67,1468.21,906.08K,-0.04%
2021-12-16,1476.61,1475.50,1482.32,1468.95,927.54K,0.08%
2021-12-17,1479.79,1476.61,1487.73,1476.61,1.11M,0.22%
2021-12-20,1477.33,1479.79,1483.85,1468.88,963.35K,-0.17%
2021-12-21,1478.74,1477.33,1486.09,1472.43,902.84K,0.10%
2021-12-22,1477.67,1478.74,1489.24,1471.84,1.07M,-0.07%
2021-12-23,1456.96,1477.67,1481.21,1447.14,1.36M,-1.40%
2021-12-24,1477.03,1456.96,1478.80,1456.32,889.48K,1.38%
2021-12-27,1488.88,1477.03,1490.12,1469.91,752.11K,0.80%
2021-12-28,1494.39,1488.88,1499.77,1483.97,1.00M,0.37%
2021-12-29,1485.82,1494.39,1498.91,1485.82,843.88K,-0.57%
2021-12-30,1485.97,1490.96,1493.38,1484.82,747.86K,0.01%
2021-12-31,1498.28,1485.97,1499.07,1485.97,875.73K,0.83%
2022-01-04,1525.58,1508.55,1526.69,1507.19,891.30K,1.82%
2022-01-05,1522.50,1525.58,1535.82,1522.50,1.06M,-0.20%
2022-01-06,1528.57,1522.50,1536.24,1518.18,1.13M,0.40%
2022-01-07,1528.48,1534.10,1534.52,1524.96,1.03M,-0.01%
2022-01-10,1503.71,1528.48,1536.45,1503.71,1.38M,-1.62%
2022-01-11,1492.31,1503.71,1512.05,1488.40,1.25M,-0.76%
2022-01-12,1510.51,1489.11,1510.51,1464.49,1.13M,1.22%
2022-01-13,1496.05,1510.51,1522.60,1495.13,995.82K,-0.96%
2022-01-14,1496.02,1496.05,1503.25,1476.68,785.61K,0.00%
2022-01-17,1452.84,1496.02,1503.86,1452.84,987.10K,-2.89%
2022-01-18,1438.94,1452.84,1452.84,1424.65,739.29K,-0.96%
2022-01-19,1442.79,1438.94,1449.11,1434.46,637.63K,0.27%
2022-01-20,1465.30,1442.79,1469.08,1432.58,785.76K,1.56%
2022-01-21,1472.89,1465.30,1477.23,1463.06,811.35K,0.52%
2022-01-24,1439.71,1472.89,1472.89,1432.18,828.13K,-2.25%
2022-01-25,1479.58,1439.71,1479.58,1424.36,751.39K,2.77%
2022-01-26,1481.58,1479.58,1490.45,1478.41,813.18K,0.14%
2022-01-27,1470.76,1481.58,1486.39,1464.06,564.60K,-0.73%
2022-01-28,1478.96,1470.76,1484.48,1465.22,702.68K,0.56%
2022-02-07,1497.66,1478.96,1505.69,1478.96,578.17K,1.26%
2022-02-08,1500.99,1497.66,1503.33,1491.78,734.76K,0.22%
2022-02-09,1505.38,1500.99,1511.72,1499.53,794.74K,0.29%
2022-02-10,1506.79,1510.66,1512.88,1495.70,680.25K,0.09%
2022-02-11,1501.71,1506.79,1508.54,1499.06,636.28K,-0.34%
2022-02-14,1471.96,1501.71,1501.71,1471.96,810.72K,-1.98%
2022-02-15,1492.75,1471.96,1495.56,1470.06,606.42K,1.41%
2022-02-16,1492.10,1492.75,1499.50,1486.68,702.52K,-0.04%
2022-02-17,1507.99,1492.10,1507.99,1492.10,615.79K,1.06%
2022-02-18,1504.84,1507.99,1507.99,1492.38,697.55K,-0.21%
2022-02-21,1510.84,1504.84,1516.63,1500.97,791.92K,0.40%
2022-02-22,1503.47,1510.84,1510.84,1484.81,908.05K,-0.49%
2022-02-23,1512.30,1503.47,1520.78,1503.47,694.65K,0.59%
2022-02-24,1494.85,1512.30,1513.25,1473.76,1.16M,-1.15%
2022-02-25,1498.89,1494.85,1512.05,1494.85,768.01K,0.27%
2022-02-28,1490.13,1498.89,1502.36,1487.57,729.79K,-0.58%
2022-03-01,1498.78,1490.13,1501.73,1490.13,842.43K,0.58%
2022-03-02,1485.52,1499.37,1500.41,1479.55,941.55K,-0.88%
2022-03-03,1505.00,1485.52,1505.00,1485.52,929.21K,1.31%
2022-03-04,1505.33,1505.00,1509.19,1501.39,928.92K,0.02%
2022-03-07,1499.05,1505.33,1505.33,1493.87,981.72K,-0.42%
2022-03-08,1473.71,1499.05,1499.05,1473.71,1.04M,-1.69%
2022-03-09,1473.74,1473.71,1482.86,1462.80,930.30K,0.00%
2022-03-10,1479.08,1473.74,1488.59,1473.74,649.94K,0.36%
2022-03-11,1466.54,1479.08,1480.29,1458.88,878.19K,-0.85%
2022-03-14,1446.25,1466.54,1466.54,1439.19,858.57K,-1.38%
2022-03-15,1452.74,1446.25,1453.07,1437.27,675.63K,0.45%
2022-03-16,1459.33,1452.74,1462.98,1452.74,624.22K,0.45%
2022-03-17,1461.34,1459.33,1467.74,1459.14,717.44K,0.14%
2022-03-18,1469.10,1461.34,1474.86,1461.34,795.73K,0.53%
2022-03-21,1494.95,1474.78,1494.95,1474.38,792.16K,1.76%
2022-03-22,1503.78,1494.95,1507.71,1494.95,947.70K,0.59%
2022-03-23,1502.34,1503.78,1513.90,1501.67,861.13K,-0.10%
2022-03-24,1498.26,1502.34,1505.39,1495.18,784.91K,-0.27%
2022-03-25,1498.50,1500.17,1503.29,1494.55,768.94K,0.02%
2022-03-28,1483.18,1498.50,1498.50,1473.80,1.07M,-1.02%
2022-03-29,1497.76,1483.18,1498.45,1483.18,737.94K,0.98%
2022-03-30,1490.51,1497.76,1503.89,1483.90,901.49K,-0.48%
2022-03-31,1492.15,1490.51,1498.41,1488.27,684.54K,0.11%
2022-04-01,1516.44,1492.15,1516.87,1484.13,967.67K,1.63%
2022-04-04,1524.70,1516.44,1530.95,1516.44,779.58K,0.54%
2022-04-05,1520.03,1524.70,1527.57,1519.28,703.53K,-0.31%
2022-04-06,1522.90,1520.03,1523.75,1507.62,944.04K,0.19%
2022-04-07,1502.35,1522.90,1524.92,1502.35,795.13K,-1.35%
2022-04-08,1482.00,1502.35,1507.73,1482.00,763.56K,-1.35%
2022-04-12,1455.25,1482.00,1490.58,1455.25,680.06K,-1.80%
2022-04-13,1477.20,1455.25,1477.20,1448.52,674.79K,1.51%
2022-04-14,1472.12,1477.20,1484.34,1471.75,523.37K,-0.34%
2022-04-15,1458.56,1472.12,1478.95,1456.39,659.47K,-0.92%
2022-04-18,1432.60,1458.56,1458.56,1425.07,827.69K,-1.78%
2022-04-19,1406.45,1432.60,1442.04,1406.45,702.35K,-1.83%
2022-04-20,1384.72,1401.63,1410.64,1384.72,688.33K,-1.55%
2022-04-21,1370.21,1384.72,1392.33,1356.58,810.67K,-1.05%
2022-04-22,1379.23,1370.21,1392.89,1352.43,834.41K,0.66%
2022-04-25,1310.92,1379.23,1382.13,1298.38,762.88K,-4.95%
2022-04-26,1341.34,1310.92,1341.34,1261.40,727.65K,2.32%
2022-04-27,1353.77,1341.34,1355.92,1314.81,519.56K,0.93%
2022-04-28,1350.99,1353.77,1358.07,1344.10,485.12K,-0.21%
2022-04-29,1366.80,1350.99,1369.31,1343.24,598.40K,1.17%
2022-05-04,1348.68,1366.11,1366.39,1348.68,528.29K,-1.33%
2022-05-05,1360.68,1348.68,1362.18,1331.41,531.08K,0.89%
2022-05-06,1329.26,1360.68,1360.68,1328.13,564.07K,-2.31%
2022-05-09,1269.62,1329.26,1329.26,1265.54,673.76K,-4.49%
2022-05-10,1293.56,1269.62,1293.56,1232.57,665.48K,1.89%
2022-05-11,1301.53,1293.56,1305.17,1277.91,418.23K,0.62%
2022-05-12,1238.84,1301.53,1301.53,1238.05,557.89K,-4.82%
2022-05-13,1182.77,1238.84,1238.84,1180.60,816.99K,-4.53%
2022-05-16,1171.95,1182.77,1215.96,1170.59,584.39K,-0.91%
2022-05-17,1228.37,1171.95,1228.37,1156.54,583.96K,4.81%
2022-05-18,1240.76,1228.37,1249.84,1222.92,566.36K,1.01%
2022-05-19,1241.64,1240.76,1246.66,1210.43,496.73K,0.07%
2022-05-20,1240.71,1241.64,1252.96,1232.33,504.69K,-0.07%
2022-05-23,1218.81,1240.71,1246.58,1207.99,557.43K,-1.77%
2022-05-24,1233.38,1218.81,1233.38,1203.28,528.48K,1.20%
2022-05-25,1268.43,1233.38,1268.43,1233.38,655.24K,2.84%
2022-05-26,1268.57,1268.43,1278.11,1261.55,541.91K,0.01%
2022-05-27,1285.45,1268.57,1286.99,1268.57,607.22K,1.33%
2022-05-30,1293.92,1285.45,1296.22,1281.27,587.23K,0.66%
2022-05-31,1292.68,1293.92,1297.64,1280.44,591.09K,-0.10%
2022-06-01,1299.52,1292.68,1302.25,1286.01,573.63K,0.53%
2022-06-02,1288.62,1299.52,1302.66,1283.32,572.55K,-0.84%
2022-06-03,1287.98,1288.62,1292.78,1276.37,473.81K,-0.05%
2022-06-06,1290.01,1287.98,1302.14,1281.95,589.89K,0.16%
2022-06-07,1291.35,1290.01,1291.35,1260.92,670.87K,0.10%
2022-06-08,1307.91,1291.35,1316.78,1291.35,584.57K,1.28%
2022-06-09,1307.80,1307.91,1312.44,1300.85,465.66K,-0.01%
2022-06-10,1284.08,1307.80,1309.59,1284.08,603.29K,-1.81%
2022-06-13,1227.04,1284.08,1284.08,1226.01,733.45K,-4.44%
2022-06-14,1230.31,1227.04,1239.36,1211.13,560.89K,0.27%
2022-06-15,1213.93,1230.31,1235.56,1195.19,688.12K,-1.33%
2022-06-16,1236.63,1213.93,1246.32,1213.93,561.69K,1.87%
2022-06-17,1217.30,1236.63,1236.63,1191.92,738.58K,-1.56%
2022-06-20,1180.40,1218.37,1221.60,1180.40,669.55K,-3.03%
2022-06-21,1172.47,1180.40,1189.97,1162.94,694.93K,-0.67%
2022-06-22,1169.27,1172.47,1185.86,1162.98,592.48K,-0.27%
2022-06-23,1188.88,1169.27,1188.88,1162.06,440.78K,1.68%
2022-06-24,1185.48,1188.88,1196.85,1185.48,478.69K,-0.29%
2022-06-27,1202.82,1185.48,1203.51,1185.48,526.96K,1.46%
2022-06-28,1218.10,1202.82,1221.74,1198.99,588.39K,1.27%
2022-06-29,1218.09,1218.10,1219.58,1207.38,560.59K,0.00%
2022-06-30,1197.60,1218.09,1220.51,1197.60,510.22K,-1.68%
2022-07-01,1198.90,1197.60,1202.41,1170.95,534.07K,0.11%
2022-07-04,1195.53,1206.47,1208.96,1192.63,442.82K,-0.28%
2022-07-05,1181.29,1195.53,1200.99,1181.29,612.00K,-1.19%
2022-07-06,1149.61,1181.29,1181.29,1147.63,556.46K,-2.68%
2022-07-07,1166.48,1149.61,1166.48,1142.80,411.79K,1.47%
2022-07-08,1171.31,1166.48,1177.18,1164.23,476.37K,0.41%
2022-07-11,1155.29,1171.31,1171.31,1144.55,538.71K,-1.37%
2022-07-12,1174.82,1155.29,1174.82,1153.55,525.11K,1.69%
2022-07-13,1173.92,1173.46,1182.21,1170.92,564.00K,-0.08%
2022-07-14,1182.17,1173.92,1182.17,1170.04,534.74K,0.70%
2022-07-15,1179.25,1182.17,1189.66,1178.12,604.01K,-0.25%
2022-07-18,1176.49,1179.25,1184.93,1174.70,523.73K,-0.23%
2022-07-19,1178.33,1176.49,1180.46,1168.99,532.69K,0.16%
2022-07-20,1194.14,1178.33,1198.63,1178.33,648.00K,1.34%
2022-07-21,1198.47,1194.14,1201.91,1194.14,530.31K,0.36%
2022-07-22,1194.76,1198.47,1202.69,1194.76,477.95K,-0.31%
2022-07-25,1188.50,1191.43,1198.16,1184.32,437.85K,-0.52%
2022-07-26,1185.07,1188.50,1194.15,1184.44,434.80K,-0.29%
2022-07-27,1191.04,1185.07,1191.04,1178.58,445.14K,0.50%
2022-07-28,1208.12,1191.04,1214.03,1191.04,668.86K,1.43%
2022-07-29,1206.33,1208.12,1217.84,1206.33,590.32K,-0.15%
2022-08-01,1231.35,1206.33,1231.35,1206.33,708.71K,2.07%
2022-08-02,1241.62,1231.35,1241.91,1224.11,817.69K,0.83%
2022-08-03,1249.76,1241.62,1250.20,1232.41,789.52K,0.66%
2022-08-04,1254.15,1249.76,1257.38,1247.38,724.75K,0.35%
2022-08-05,1252.74,1250.25,1253.75,1245.05,698.64K,-0.11%
2022-08-08,1256.75,1252.36,1258.84,1252.04,699.34K,0.32%
2022-08-09,1258.85,1256.75,1263.14,1252.84,721.64K,0.17%
2022-08-10,1256.50,1258.85,1260.36,1253.89,651.76K,-0.19%
2022-08-11,1252.07,1256.50,1268.03,1245.85,810.55K,-0.35%
2022-08-12,1262.33,1252.07,1262.33,1248.65,542.04K,0.82%
2022-08-15,1274.20,1262.33,1274.24,1262.33,634.20K,0.94%
2022-08-16,1274.69,1274.20,1275.93,1271.11,617.72K,0.04%
2022-08-17,1275.28,1274.69,1280.61,1271.97,712.25K,0.05%
2022-08-18,1273.66,1275.28,1283.15,1268.64,599.08K,-0.13%
2022-08-19,1269.18,1273.66,1280.00,1263.45,607.62K,-0.35%
2022-08-22,1260.43,1269.18,1270.57,1255.83,619.45K,-0.69%
2022-08-23,1270.81,1260.43,1270.81,1253.45,564.72K,0.82%
2022-08-24,1277.16,1270.81,1280.36,1270.81,601.89K,0.50%
2022-08-25,1288.88,1277.16,1289.18,1277.16,623.97K,0.92%
2022-08-26,1282.57,1291.29,1295.12,1280.05,668.96K,-0.49%
2022-08-29,1270.80,1282.57,1282.57,1249.17,845.90K,-0.92%
2022-08-30,1279.39,1270.80,1287.65,1270.80,526.10K,0.68%
2022-08-31,1280.51,1279.39,1285.29,1274.99,499.31K,0.09%
